X,Y,Porosity,Res_Por,Trend_Por
80.8080808080808,80.8080808080808,0.4689082303289059,0.10941876167531621,0.35948946865358966
151.5151515151515,80.8080808080808,0.5969122212443164,0.6042407461022226,-0.00732852485790616
232.3232323232323,80.8080808080808,0.3265937929985765,0.7236518025552741,-0.39705800955669757
303.030303030303,80.8080808080808,-0.4736405061232837,0.07865442626966404,-0.5522949323929477
383.83838383838383,80.8080808080808,-0.9501510132540477,-0.2787180238729019,-0.6714329893811458
464.6464646464646,80.8080808080808,-0.48529757448212874,0.35207858298012495,-0.8373761574622537
535.3535353535353,80.8080808080808,-0.06553663166307633,0.8418345034882901,-0.9073711351513665
616.1616161616162,80.8080808080808,-0.9171771910134332,-0.24468557801052807,-0.6724916130029052
696.9696969696969,80.8080808080808,-0.600168206649976,0.04982554539000157,-0.6499937520399777
767.6767676767677,80.8080808080808,-0.16922590488295652,0.48977231543373956,-0.6589982203166961
848.4848484848484,80.8080808080808,-0.7571751829912123,-0.29255277742478014,-0.46462240556643225
919.1919191919192,80.8080808080808,-0.71549686483687,-0.288706873917498,-0.4267899909193721
80.8080808080808,151.5151515151515,0.830086350106823,0.42732331004730506,0.40276304005951785
151.5151515151515,151.5151515151515,0.9237065404724165,0.896269182801346,0.027437357671070493
232.3232323232323,151.5151515151515,-0.468683908771737,-0.31040872447230694,-0.15827518429943005
303.030303030303,151.5151515151515,-1.0766143043086567,-0.7114100651219686,-0.3652042391866882
383.83838383838383,151.5151515151515,-0.8112362799467713,-0.17874281999133365,-0.6324934599554376
464.6464646464646,151.5151515151515,-0.3280727713816733,0.45085129696016574,-0.778924068341839
535.3535353535353,151.5151515151515,-0.20339026735518695,0.5478413233069357,-0.7512315906621226
616.1616161616162,151.5151515151515,-0.14129193027143966,0.4989116108636145,-0.6402035411350542
696.9696969696969,151.5151515151515,-0.4110142889939893,0.021964825522997267,-0.43297911451698656
767.6767676767677,151.5151515151515,0.34827691251589854,0.7987682518027532,-0.4504913392868547
848.4848484848484,151.5151515151515,-0.6327929631135839,-0.5110435874171059,-0.12174937569647808
919.1919191919192,151.5151515151515,0.3581654800215725,0.5989350146396379,-0.24076953461806544
80.8080808080808,232.3232323232323,0.9393003678494831,0.3382223639253093,0.6010780039241738
151.5151515151515,232.3232323232323,0.22241427500612077,-0.1511438768757613,0.3735581518818821
232.3232323232323,232.3232323232323,-0.4016215462270714,-0.41457593284586536,0.012954386618793957
303.030303030303,232.3232323232323,-1.1012408710232822,-0.9133534123535048,-0.1878874586697775
383.83838383838383,232.3232323232323,-0.11189323849755833,0.48316118808552727,-0.5950544265830856
464.6464646464646,232.3232323232323,0.2032914375138557,0.8774666842889741,-0.6741752467751184
535.3535353535353,232.3232323232323,-0.12351803696264613,0.3811840460208084,-0.5047020829834545
616.1616161616162,232.3232323232323,0.18791318962272763,0.5567139678669353,-0.36880077824420765
696.9696969696969,232.3232323232323,0.10408269684727738,0.2218776843527526,-0.11779498750547522
767.6767676767677,232.3232323232323,0.8833561414862721,0.9547226259624461,-0.07136648447617405
848.4848484848484,232.3232323232323,0.22361625422169312,-0.035330929421597004,0.2589471836432901
919.1919191919192,232.3232323232323,0.7965806295185591,0.532349186017278,0.26423144350128114
80.8080808080808,303.030303030303,0.8693884048676391,-0.015949408346629126,0.8853378132142683
151.5151515151515,303.030303030303,0.655308560722166,0.09697735426779054,0.5583312064543755
232.3232323232323,303.030303030303,-0.4996546373581543,-0.8026535556812524,0.3029989183230981
303.030303030303,303.030303030303,-0.4934880692936865,-0.4529378358432059,-0.040550233450480595
383.83838383838383,303.030303030303,0.10995343714076217,0.4746683760215449,-0.3647149388807827
464.6464646464646,303.030303030303,-0.32344096427134167,-0.04791526724524048,-0.2755256970261012
535.3535353535353,303.030303030303,-0.5848235360353699,-0.49043122396806343,-0.09439231206730646
616.1616161616162,303.030303030303,-0.2193910585094647,-0.2825413758298144,0.06315031732034973
696.9696969696969,303.030303030303,0.05614124431519732,-0.21800756061619517,0.2741488049313925
767.6767676767677,303.030303030303,1.212925469713552,0.9412666864836878,0.2716587832298643
848.4848484848484,303.030303030303,1.4198788528129729,0.9632518397914066,0.45662701302156616
919.1919191919192,303.030303030303,0.9168324994895348,0.21953187487788825,0.6973006246116465
80.8080808080808,383.83838383838383,0.9020153556894842,-0.35244231122415515,1.2544576669136394
151.5151515151515,383.83838383838383,0.6234830498623108,-0.34438547650818463,0.9678685263704955
232.3232323232323,383.83838383838383,0.5811688888853406,0.06383940977301984,0.5173294791123207
303.030303030303,383.83838383838383,0.7530896471098889,0.6021076788429554,0.1509819682669336
383.83838383838383,383.83838383838383,0.3055394647154394,0.27377434978207027,0.031765114933369164
464.6464646464646,383.83838383838383,-0.2249732923264908,-0.3442743389610341,0.1193010466345433
535.3535353535353,383.83838383838383,-0.7603397378689767,-1.0864489008689906,0.3261091630000139
616.1616161616162,383.83838383838383,-0.435377886367828,-0.8833511754108175,0.44797328904298955
696.9696969696969,383.83838383838383,0.6666130687237433,0.22086964745727253,0.4457434212664707
767.6767676767677,383.83838383838383,1.0579229152944625,0.4959939016045748,0.5619290136898878
848.4848484848484,383.83838383838383,1.9097733181136074,1.316079001350042,0.5936943167635653
919.1919191919192,383.83838383838383,1.3355067849130056,0.4945629573218076,0.8409438275911979
80.8080808080808,464.6464646464646,0.9207992868580547,-0.7044882316164635,1.6252875184745181
151.5151515151515,464.6464646464646,0.4415664723252817,-0.9923423005526013,1.433908772877883
232.3232323232323,464.6464646464646,0.7271487130908225,-0.24637242027006195,0.9735211333608845
303.030303030303,464.6464646464646,0.6941740995515424,0.030907551577901548,0.6632665479736408
383.83838383838383,464.6464646464646,0.8978750451678026,0.5195140735115039,0.3783609716562987
464.6464646464646,464.6464646464646,0.4622600856110718,0.10199709675658761,0.3602629888544842
535.3535353535353,464.6464646464646,0.4485630324707648,0.0932547242948622,0.3553083081759026
616.1616161616162,464.6464646464646,0.5944362558568803,0.22232667854234875,0.37210957731453154
696.9696969696969,464.6464646464646,0.2785744962034118,-0.23787776141138817,0.5164522576148
767.6767676767677,464.6464646464646,0.3766241546434953,-0.21559539146735718,0.5922195461108525
848.4848484848484,464.6464646464646,0.3736636011847649,-0.34530724663642604,0.7189708478211909
919.1919191919192,464.6464646464646,0.5181492172658553,-0.268821648559971,0.7869708658258262
80.8080808080808,535.3535353535353,1.93418538100654,0.28430872733675744,1.6498766536697824
151.5151515151515,535.3535353535353,1.6569491169474588,0.17805479932371732,1.4788943176237415
232.3232323232323,535.3535353535353,1.3664800917356574,0.1729755351066219,1.1935045566290357
