X,Y,Porosity,Res_Por,Trend_Por
50.505050505050505,50.505050505050505,-1.1721477653239822,0.04604921711263641,-1.2181969824366186
101.01010101010101,50.505050505050505,-1.166234486230208,-0.08497050906218642,-1.0812639771680217
161.6161616161616,50.505050505050505,-0.3562657215595874,0.3870336415304804,-0.7432993630900678
212.1212121212121,50.505050505050505,-0.40345284307938406,0.10816556997307664,-0.5116184130524607
262.6262626262626,50.505050505050505,-0.404966573291489,-0.12692785527180436,-0.2780387180196846
313.1313131313131,50.505050505050505,-0.42629693024958276,-0.3449815226008324,-0.08131540764875034
363.6363636363636,50.505050505050505,0.20157925019359785,0.06740509084369241,0.13417415934990543
424.2424242424242,50.505050505050505,0.28799811118108914,0.06444943048868892,0.22354868069240022
474.7474747474747,50.505050505050505,1.050130279959283,0.7455709395680503,0.3045593403912327
525.2525252525252,50.505050505050505,0.881088115202074,0.6624183108769994,0.21866980432507457
575.7575757575758,50.505050505050505,0.11767688706846507,0.10176691877576954,0.01590996829269553
636.3636363636364,50.505050505050505,-0.27090830921848597,-0.06412672187760488,-0.20678158734088106
686.8686868686868,50.505050505050505,-0.46549025068569105,-0.06846948055155276,-0.3970207701341383
737.3737373737373,50.505050505050505,-1.1309061469807422,-0.48041068924111896,-0.6504954577396234
787.8787878787879,50.505050505050505,-1.4165787584253597,-0.5574505025240182,-0.8591282559013415
838.3838383838383,50.505050505050505,-1.2405979072856104,-0.23709393927211023,-1.0035039680135
898.989898989899,50.505050505050505,-1.7075080010248884,-0.483523441217956,-1.2239845598069323
949.4949494949494,50.505050505050505,-1.5834218782369727,-0.28296852041037207,-1.3004533578266007
50.505050505050505,101.01010101010101,-1.1373261457947386,-0.010111751554033252,-1.1272143942407054
101.01010101010101,101.01010101010101,-1.1452641125912324,-0.15909393792860366,-0.9861701746626287
161.6161616161616,101.01010101010101,-0.8937963675365203,-0.18910792514771194,-0.7046884423888083
212.1212121212121,101.01010101010101,-0.5725465928567129,-0.1510316132348625,-0.42151497962185047
262.6262626262626,101.01010101010101,0.2447055617181567,0.3288567752641698,-0.0841512135460131
313.1313131313131,101.01010101010101,0.15521419828121158,0.044548447524327066,0.1106657507568845
363.6363636363636,101.01010101010101,0.4401247150312725,0.15053360365034657,0.2895911113809259
424.2424242424242,101.01010101010101,1.1427918131917685,0.6907569411021861,0.45203487208958226
474.7474747474747,101.01010101010101,1.3012139498025745,0.8412241552308751,0.4599897945716993
525.2525252525252,101.01010101010101,0.5233298216118781,0.22492114797812524,0.2984086736337529
575.7575757575758,101.01010101010101,0.3229987078566289,0.16690222023975962,0.15609648761686928
636.3636363636364,101.01010101010101,-0.6565370950782874,-0.5130700038609741,-0.14346709121731324
686.8686868686868,101.01010101010101,-1.2863592257297372,-0.8953215035987157,-0.39103772213102145
737.3737373737373,101.01010101010101,-0.867389053690774,-0.34426932770935814,-0.5231197259814159
787.8787878787879,101.01010101010101,-0.9436775441221509,-0.23131845165113338,-0.7123590924710175
838.3838383838383,101.01010101010101,-0.8367373189133752,0.032387313550060776,-0.869124632463436
898.989898989899,101.01010101010101,-1.1470284767690844,-0.07221875529548953,-1.0748097214735948
949.4949494949494,101.01010101010101,-0.6370773889381796,0.4701668677021609,-1.1072442566403404
50.505050505050505,161.6161616161616,-0.950772603623223,0.022026563541467398,-0.9727991671646904
101.01010101010101,161.6161616161616,-0.38507955969848334,0.36377022156655064,-0.748849781265034
161.6161616161616,161.6161616161616,0.08979526351813077,0.5081103602441649,-0.4183150967260341
212.1212121212121,161.6161616161616,-0.21214966037538513,-0.02375286194475172,-0.18839679843063342
262.6262626262626,161.6161616161616,0.4320510712817973,0.2854804654075339,0.14657060587426343
313.1313131313131,161.6161616161616,0.7652886763401974,0.36069474461281203,0.40459393172738534
363.6363636363636,161.6161616161616,0.30815224685283465,-0.19592955851405275,0.5040818053668874
424.2424242424242,161.6161616161616,-0.2922109353773159,-0.8061805469461516,0.5139696115688357
474.7474747474747,161.6161616161616,0.6392630609142147,0.03324785450321869,0.606015206410996
525.2525252525252,161.6161616161616,1.1770377046236202,0.5898137329780021,0.587223971645618
575.7575757575758,161.6161616161616,-0.05960945644099552,-0.36799456064528085,0.30838510420428533
636.3636363636364,161.6161616161616,-0.254844509564302,-0.335813914323385,0.08096940475908299
686.8686868686868,161.6161616161616,-1.2086817807180863,-0.9876473070533663,-0.22103447366471995
737.3737373737373,161.6161616161616,-1.2615173588937454,-0.838002670362315,-0.42351468853143037
787.8787878787879,161.6161616161616,-1.4406827020966642,-0.8030606097348463,-0.6376220923618179
838.3838383838383,161.6161616161616,-1.8128446008665908,-0.9524196764543587,-0.8604249244122322
898.989898989899,161.6161616161616,-1.1501044842284802,-0.19131795581761546,-0.9587865284108649
949.4949494949494,161.6161616161616,-0.654059100510666,0.33952019366503394,-0.9935792941756999
50.505050505050505,212.1212121212121,-0.2628023787391972,0.5124885478355166,-0.7752909265747138
101.01010101010101,212.1212121212121,-0.9910239046106599,-0.3060360316798249,-0.6849878729308351
161.6161616161616,212.1212121212121,0.19567263678469396,0.4404645824667747,-0.24479194568208076
212.1212121212121,212.1212121212121,0.6248186042939521,0.5314485467817053,0.09337005751224686
262.6262626262626,212.1212121212121,0.665090257343788,0.28754551014868207,0.3775447471951059
313.1313131313131,212.1212121212121,0.7587569365584289,0.13620212758828967,0.6225548089701393
363.6363636363636,212.1212121212121,0.33006917065455843,-0.4036029537096377,0.7336721243641962
424.2424242424242,212.1212121212121,-0.14231161344061427,-0.9008422602013316,0.7585306467607174
474.7474747474747,212.1212121212121,0.49109260284532846,-0.3166587437727378,0.8077513466180662
525.2525252525252,212.1212121212121,1.1785070659080825,0.3854967633967173,0.7930103025113653
575.7575757575758,212.1212121212121,1.4940074363600047,0.8150512857348932,0.6789561506251115
636.3636363636364,212.1212121212121,0.14834139447208697,-0.14517096914684982,0.2935123636189368
686.8686868686868,212.1212121212121,-0.19444866712925116,-0.23865052719833107,0.044201860069079925
737.3737373737373,212.1212121212121,-1.67253218970684,-1.3296967253195984,-0.34283546438724155
787.8787878787879,212.1212121212121,-2.490501706293217,-1.844020462484266,-0.6464812438089508
838.3838383838383,212.1212121212121,-2.3240959851486735,-1.507050515061153,-0.8170454700875205
898.989898989899,212.1212121212121,-1.5269199631476078,-0.6200960675145545,-0.9068238956330532
949.4949494949494,212.1212121212121,-0.8410151782705911,0.07845190677431595,-0.919467085044907
50.505050505050505,262.6262626262626,-0.2261587121399511,0.43676497591123264,-0.6629236880511837
101.01010101010101,262.6262626262626,0.1918406051059739,0.6094023568277994,-0.4175617517218255
161.6161616161616,262.6262626262626,1.3448298284861602,1.296752649896017,0.04807717859014325
212.1212121212121,262.6262626262626,0.7854721015591202,0.4900635477761073,0.29540855378301295
262.6262626262626,262.6262626262626,0.8046101241413115,0.2051021634076447,0.5995079607336667
313.1313131313131,262.6262626262626,0.17330617989026276,-0.6029455917626914,0.7762517716529541
363.6363636363636,262.6262626262626,-0.3828926634791532,-1.264456094810217,0.8815634313310639
424.2424242424242,262.6262626262626,-0.30932206396976736,-1.279575217479004,0.9702531535092367
474.7474747474747,262.6262626262626,0.24512253454516442,-0.7561238475088738,1.0012463820540383
525.2525252525252,262.6262626262626,1.3647713511407562,0.34287756828615945,1.0218937828545966
575.7575757575758,262.6262626262626,1.7279414800530466,0.8341433231166939,0.8937981569363527
636.3636363636364,262.6262626262626,1.3145007610835457,0.7228541825484666,0.5916465785350793
686.8686868686868,262.6262626262626,0.7624459641836838,0.4661544880490497,0.29629147613463414
737.3737373737373,262.6262626262626,-0.6959086443170318,-0.5879293592056757,-0.10797928511135611
787.8787878787879,262.6262626262626,-1.5415626645243914,-1.1103196729386258,-0.4312429915857656
838.3838383838383,262.6262626262626,-1.7381019331604592,-1.081535993115351,-0.6565659400451083
898.989898989899,262.6262626262626,-2.0125478666662415,-1.1326865643974517,-0.87986130226879
949.4949494949494,262.6262626262626,-0.4409922846817473,0.3474171710101663,-0.7884094556919136
50.505050505050505,313.1313131313131,-0.839402934349406,-0.19367104580575475,-0.6457318885436513
101.01010101010101,313.1313131313131,0.21188673451136364,0.5171252935765824,-0.3052385590652188
161.6161616161616,313.1313131313131,0.2810106550799029,0.21816409152135968,0.06284656355854323
